marker	cM	mapped	original_chr	LG	trim
7845	52.066	27975480	chr9	LG10	No
7849	52.066	28104278	chr9	LG10	No
7836	52.22	27079241	chr9	LG10	No
7840	52.991	27356793	chr9	LG10	No
7841	52.991	27418278	chr9	LG10	No
7843	53.608	27785121	chr9	LG10	No
7842	53.608	27717937	chr9	LG10	No
7852	53.915	28115756	chr9	LG10	No
7853	53.915	28115762	chr9	LG10	No
7851	53.915	28115755	chr9	LG10	No
7856	53.915	28133173	chr9	LG10	No
7847	54.145	28045812	chr9	LG10	No
7858	54.452	28219298	chr9	LG10	No
7862	54.683	28272405	chr9	LG10	No
7870	55.067	28487796	chr9	LG10	No
7868	55.143	28469505	chr9	LG10	No
7891	55.297	28906012	chr9	LG10	No
7886	55.297	28762039	chr9	LG10	No
7876	55.297	28635038	chr9	LG10	No
7877	55.297	28635048	chr9	LG10	No
7882	55.297	28681089	chr9	LG10	No
7873	55.297	28593288	chr9	LG10	No
7881	55.373	28664119	chr9	LG10	No
7879	55.373	28648277	chr9	LG10	No
7880	55.373	28648289	chr9	LG10	No
7883	55.527	28730575	chr9	LG10	No
7871	55.527	28528810	chr9	LG10	No
7878	55.527	28635064	chr9	LG10	No
7874	55.603	28613775	chr9	LG10	No
7909	56.609	29567989	chr9	LG10	No
7916	56.609	29736788	chr9	LG10	No
7893	56.609	28991273	chr9	LG10	No
7895	56.609	28991300	chr9	LG10	No
7908	56.686	29553549	chr9	LG10	No
7911	56.686	29678970	chr9	LG10	No
7927	56.686	30203617	chr9	LG10	No
7910	56.686	29609963	chr9	LG10	No
7926	56.686	30203526	chr9	LG10	No
7914	56.686	29710317	chr9	LG10	No
7897	56.762	29032061	chr9	LG10	No
7898	56.839	29082701	chr9	LG10	No
7901	57.146	29256844	chr9	LG10	No
7899	57.146	29196873	chr9	LG10	No
7903	57.53	29374912	chr9	LG10	No
7900	57.53	29256842	chr9	LG10	No
7902	58.38	29345644	chr9	LG10	No
7904	59.074	29393790	chr9	LG10	No
7907	59.768	29470345	chr9	LG10	No
7928	59.998	30203636	chr9	LG10	No
7929	60.537	30314277	chr9	LG10	No
7932	60.69	30376334	chr9	LG10	No
7931	60.69	30376322	chr9	LG10	No
7934	62.483	30417118	chr9	LG10	No
7933	63.332	30417116	chr9	LG10	No
7872	64.026	28539748	chr9	LG10	No
7940	64.18	30496279	chr9	LG10	No
7943	64.796	30640695	chr9	LG10	No
7954	67.55	30829323	chr9	LG10	No
7947	67.858	30713262	chr9	LG10	No
7839	69.177	27252008	chr9	LG10	No
7956	69.253	30909674	chr9	LG10	No
7965	69.484	31009333	chr9	LG10	No
7967	69.56	31016331	chr9	LG10	No
7966	69.56	31016320	chr9	LG10	No
7968	69.637	31016374	chr9	LG10	No
7969	70.176	31085194	chr9	LG10	No
7970	70.947	31097779	chr9	LG10	No
7925	71.024	30102532	chr9	LG10	No
7973	71.024	31113563	chr9	LG10	No
7974	71.024	31113569	chr9	LG10	No
7972	71.024	31113562	chr9	LG10	No
7989	72.737	31562557	chr9	LG10	No
7953	74.372	30775328	chr9	LG10	No
7924	74.602	29981431	chr9	LG10	No
1439	74.755	80251	000199F0	LG10	No
1435	74.832	61043	000199F0	LG10	No
1442	74.832	145880	000199F0	LG10	No
1446	75.294	166534	000199F0	LG10	No
1437	75.37	78080	000199F0	LG10	No
7977	75.677	31390566	chr9	LG10	No
7987	76.527	31555243	chr9	LG10	No
7981	76.604	31500148	chr9	LG10	No
7986	76.68	31553105	chr9	LG10	No
8061	77.142	32671853	chr9	LG10	No
8074	77.142	32751296	chr9	LG10	No
7984	77.142	31532348	chr9	LG10	No
8060	77.449	32671852	chr9	LG10	No
8058	77.449	32658825	chr9	LG10	No
8051	77.526	32648674	chr9	LG10	No
7991	77.526	31587830	chr9	LG10	No
7996	77.987	31635233	chr9	LG10	No
8004	77.987	31737346	chr9	LG10	No
8002	77.987	31736730	chr9	LG10	No
8050	78.371	32642967	chr9	LG10	No
8015	78.525	31868713	chr9	LG10	No
8009	78.525	31858938	chr9	LG10	No
8011	78.525	31858986	chr9	LG10	No
8013	78.525	31860406	chr9	LG10	No
8043	78.525	32585198	chr9	LG10	No
8010	78.525	31858950	chr9	LG10	No
8048	78.832	32611658	chr9	LG10	No
8044	78.832	32585214	chr9	LG10	No
8031	78.832	32349837	chr9	LG10	No
8040	78.832	32583900	chr9	LG10	No
8038	78.832	32557723	chr9	LG10	No
8026	79.916	32149374	chr9	LG10	No
8021	79.992	32080085	chr9	LG10	No
8022	79.992	32080088	chr9	LG10	No
8027	79.992	32149385	chr9	LG10	No
8042	80.069	32585168	chr9	LG10	No
8046	80.146	32601920	chr9	LG10	No
8056	80.299	32654437	chr9	LG10	No
8029	80.299	32157967	chr9	LG10	No
8054	80.915	32651963	chr9	LG10	No
8055	80.915	32654423	chr9	LG10	No
8005	80.915	31841288	chr9	LG10	No
8020	81.145	31946616	chr9	LG10	No
8019	81.453	31934852	chr9	LG10	No
7998	81.529	31659780	chr9	LG10	No
8016	81.529	31871263	chr9	LG10	No
7999	81.683	31721137	chr9	LG10	No
8052	81.683	32650820	chr9	LG10	No
8057	81.683	32658761	chr9	LG10	No
8000	81.759	31721178	chr9	LG10	No
8006	82.067	31842561	chr9	LG10	No
8066	82.067	32729247	chr9	LG10	No
8070	82.22	32740381	chr9	LG10	No
8007	82.45	31842575	chr9	LG10	No
8078	82.68	32879245	chr9	LG10	No
8076	82.68	32867557	chr9	LG10	No
8081	82.68	32895732	chr9	LG10	No
8080	82.68	32895722	chr9	LG10	No
8086	83.219	32942228	chr9	LG10	No
8088	83.219	32960743	chr9	LG10	No
8093	83.219	32993474	chr9	LG10	No
8089	83.296	32974744	chr9	LG10	No
1178	83.68	126983	000176F0	LG10	No
1179	83.68	126991	000176F0	LG10	No
8104	84.608	33184729	chr9	LG10	No
8096	85.535	33096606	chr9	LG10	No
1200	85.765	238961	000176F0	LG10	No
1195	85.765	192340	000176F0	LG10	No
1198	85.765	216588	000176F0	LG10	No
1175	85.842	72142	000176F0	LG10	No
1188	86.614	150039	000176F0	LG10	No
1191	86.614	160269	000176F0	LG10	No
1173	86.69	57212	000176F0	LG10	No
1171	86.767	41004	000176F0	LG10	No
8079	86.858	32892378	chr9	LG10	No
8098	86.858	33107526	chr9	LG10	No
8095	86.858	33088618	chr9	LG10	No
8092	87.118	32986622	chr9	LG10	No
7980	87.287	31496900	chr9	LG10	No
8025	88.965	32115693	chr9	LG10	No
8024	88.965	32115688	chr9	LG10	No
8103	88.965	33178606	chr9	LG10	No
8065	89.085	32721962	chr9	LG10	No
7995	89.449	31622836	chr9	LG10	No
8090	89.449	32978450	chr9	LG10	No
8456	0	23873066	chr10	LG11	Yes
8608	3.924	31775503	chr10	LG11	Yes
8648	4.588	32146445	chr10	LG11	Yes
8214	9.963	8219988	chr10	LG11	Yes
8597	12.326	31692038	chr10	LG11	Yes
8689	18.103	32304570	chr10	LG11	Yes
8133	18.312	3687703	chr10	LG11	Yes
8692	20.77	32323956	chr10	LG11	Yes
8135	21.77	3978760	chr10	LG11	Yes
8756	21.923	32858091	chr10	LG11	Yes
8713	22.133	32517227	chr10	LG11	Yes
8441	25.685	23362121	chr10	LG11	Yes
8249	29.014	10575242	chr10	LG11	Yes
8248	29.014	10575234	chr10	LG11	Yes
8250	29.014	10575246	chr10	LG11	Yes
8200	29.842	7863588	chr10	LG11	Yes
8219	30.052	8443050	chr10	LG11	Yes
8199	30.98	7828434	chr10	LG11	Yes
8198	30.98	7828433	chr10	LG11	Yes
8160	31.089	6039861	chr10	LG11	Yes
8197	31.089	7819612	chr10	LG11	Yes
8196	31.243	7708237	chr10	LG11	Yes
8147	32.17	5526019	chr10	LG11	No
8190	32.17	7607919	chr10	LG11	No
8191	32.17	7607931	chr10	LG11	No
8108	32.4	357843	chr10	LG11	No
8150	32.4	5842769	chr10	LG11	No
8110	32.4	441137	chr10	LG11	No
8140	32.4	4665519	chr10	LG11	No
8149	32.4	5842742	chr10	LG11	No
8128	32.4	3359435	chr10	LG11	No
1545	32.477	8821	000221F0	LG11	No
1345	32.477	151387	000185F0	LG11	No
1346	32.477	155580	000185F0	LG11	No
8159	34.508	6039857	chr10	LG11	No
8158	34.662	6039851	chr10	LG11	No
8161	34.815	6039863	chr10	LG11	No
8157	34.892	6039849	chr10	LG11	No
8169	35.045	6706318	chr10	LG11	No
8148	35.122	5589589	chr10	LG11	No
8124	35.198	3150973	chr10	LG11	No
8106	35.198	111592	chr10	LG11	No
8122	35.198	2767722	chr10	LG11	No
8120	35.198	2463292	chr10	LG11	No
8114	35.198	1110503	chr10	LG11	No
8123	35.275	3052202	chr10	LG11	No
8137	35.275	4140552	chr10	LG11	No
8131	35.352	3400679	chr10	LG11	No
8130	35.352	3400663	chr10	LG11	No
8134	35.352	3863205	chr10	LG11	No
8107	35.582	231473	chr10	LG11	No
8155	35.659	6027072	chr10	LG11	No
8168	35.659	6684359	chr10	LG11	No
8154	35.659	6027045	chr10	LG11	No
8163	35.735	6273806	chr10	LG11	No
8166	36.042	6573097	chr10	LG11	No
8172	36.814	6788210	chr10	LG11	No
8171	36.814	6788207	chr10	LG11	No
8176	37.819	7148034	chr10	LG11	No
8173	37.819	6885189	chr10	LG11	No
8235	37.973	9506973	chr10	LG11	No
8178	37.973	7264318	chr10	LG11	No
8181	37.973	7338997	chr10	LG11	No
8184	37.973	7421201	chr10	LG11	No
8183	37.973	7421200	chr10	LG11	No
8177	37.973	7264279	chr10	LG11	No
8192	37.973	7649759	chr10	LG11	No
8179	37.973	7320679	chr10	LG11	No
8230	37.973	9266352	chr10	LG11	No
8217	37.973	8350062	chr10	LG11	No
8182	37.973	7348570	chr10	LG11	No
8221	38.512	8582237	chr10	LG11	No
8234	38.588	9506958	chr10	LG11	No
8212	38.588	8200576	chr10	LG11	No
8215	38.973	8240829	chr10	LG11	No
8216	38.973	8240860	chr10	LG11	No
8231	38.973	9368521	chr10	LG11	No
8207	38.973	8069545	chr10	LG11	No
8224	39.126	8916517	chr10	LG11	No
8229	39.279	9247741	chr10	LG11	No
8232	39.356	9426981	chr10	LG11	No
8237	39.433	9639748	chr10	LG11	No
8239	39.74	10033287	chr10	LG11	No
8241	39.97	10064336	chr10	LG11	No
8246	40.124	10320000	chr10	LG11	No
8236	40.354	9565121	chr10	LG11	No
8268	41.909	11928007	chr10	LG11	No
8245	42.139	10319991	chr10	LG11	No
8257	42.216	10751759	chr10	LG11	No
8251	42.216	10603417	chr10	LG11	No
8261	42.293	11055143	chr10	LG11	No
8254	42.369	10695172	chr10	LG11	No
8256	42.908	10725205	chr10	LG11	No
8260	43.061	10951823	chr10	LG11	No
8255	43.061	10725175	chr10	LG11	No
8265	43.755	11721351	chr10	LG11	No
8264	44.14	11409949	chr10	LG11	No
8267	44.834	11831757	chr10	LG11	No
8282	45.141	13185461	chr10	LG11	No
8319	46.46	15827347	chr10	LG11	No
8272	46.46	12519116	chr10	LG11	No
8280	46.69	13161559	chr10	LG11	No
8326	46.69	16425214	chr10	LG11	No
5	46.69	47091	000004F0.4	LG11	No
8278	46.69	13037088	chr10	LG11	No
8318	46.69	15827340	chr10	LG11	No
8279	46.69	13065067	chr10	LG11	No
8380	47.152	19408201	chr10	LG11	No
8286	47.382	13799435	chr10	LG11	No
8285	47.382	13799385	chr10	LG11	No
8290	49.016	14119672	chr10	LG11	No
8291	49.016	14119698	chr10	LG11	No
8292	49.093	14406192	chr10	LG11	No
8293	49.093	14406227	chr10	LG11	No
8301	49.169	14906751	chr10	LG11	No
8300	49.169	14739362	chr10	LG11	No
8312	49.246	15245073	chr10	LG11	No
8310	49.246	15193969	chr10	LG11	No
8306	49.323	15138505	chr10	LG11	No
8303	49.323	15138464	chr10	LG11	No
8311	49.323	15237163	chr10	LG11	No
8298	50.957	14603507	chr10	LG11	No
8302	50.957	15032251	chr10	LG11	No
8308	50.957	15189300	chr10	LG11	No
8309	50.957	15193373	chr10	LG11	No
8331	52.512	16734704	chr10	LG11	No
8294	53.206	14406285	chr10	LG11	No
8322	53.36	15984824	chr10	LG11	No
8323	53.436	16222589	chr10	LG11	No
8353	54.364	18610240	chr10	LG11	No
8357	54.364	18661538	chr10	LG11	No
8370	54.364	19005398	chr10	LG11	No
8315	54.364	15658555	chr10	LG11	No
8354	54.44	18610259	chr10	LG11	No
8372	54.44	19005422	chr10	LG11	No
8368	55.996	18768271	chr10	LG11	No
8346	55.996	18115806	chr10	LG11	No
8347	55.996	18115846	chr10	LG11	No
8367	55.996	18768268	chr10	LG11	No
8356	55.996	18660641	chr10	LG11	No
8366	55.996	18768262	chr10	LG11	No
8351	56.226	18458330	chr10	LG11	No
8337	56.379	17515082	chr10	LG11	No
8349	56.687	18443585	chr10	LG11	No
8350	56.687	18443607	chr10	LG11	No
8334	58.005	17391655	chr10	LG11	No
8333	58.005	17288088	chr10	LG11	No
8376	58.082	19250594	chr10	LG11	No
8342	58.082	17813852	chr10	LG11	No
8378	58.082	19342596	chr10	LG11	No
8373	59.088	19138016	chr10	LG11	No
8325	59.164	16425200	chr10	LG11	No
8355	59.241	18610283	chr10	LG11	No
8358	59.241	18734414	chr10	LG11	No
8394	59.241	20794021	chr10	LG11	No
8365	59.548	18756849	chr10	LG11	No
8374	59.548	19145295	chr10	LG11	No
8361	59.548	18734501	chr10	LG11	No
8383	59.548	19486450	chr10	LG11	No
8369	59.625	18984576	chr10	LG11	No
8360	59.855	18734491	chr10	LG11	No
8359	60.316	18734470	chr10	LG11	No
8364	60.316	18756840	chr10	LG11	No
8307	60.778	15189294	chr10	LG11	No
8313	61.24	15531073	chr10	LG11	No
8406	65.14	21183693	chr10	LG11	No
8411	65.37	21432895	chr10	LG11	No
8415	65.754	21490414	chr10	LG11	No
8423	65.831	21811297	chr10	LG11	No
8420	65.831	21619199	chr10	LG11	No
8410	65.831	21407337	chr10	LG11	No
8417	65.907	21548235	chr10	LG11	No
8426	66.369	22438011	chr10	LG11	No
8425	66.369	22380434	chr10	LG11	No
8422	66.446	21684933	chr10	LG11	No
8412	66.446	21432925	chr10	LG11	No
24	66.599	153465	000014F0.2	LG11	No
8402	66.752	21150098	chr10	LG11	No
8440	67.524	23344148	chr10	LG11	No
8436	67.524	23050878	chr10	LG11	No
8438	67.524	23151358	chr10	LG11	No
8427	67.524	22494341	chr10	LG11	No
8433	67.831	22721607	chr10	LG11	No
8447	68.525	23492937	chr10	LG11	No
8448	69.297	23514611	chr10	LG11	No
8443	69.45	23362138	chr10	LG11	No
8428	69.45	22508941	chr10	LG11	No
8442	70.222	23362134	chr10	LG11	No
8445	70.222	23362175	chr10	LG11	No
8462	70.375	24157536	chr10	LG11	No
8461	70.605	24086044	chr10	LG11	No
8464	70.682	24360386	chr10	LG11	No
8463	70.912	24335993	chr10	LG11	No
8468	72.626	25091288	chr10	LG11	No
8470	73.01	25216325	chr10	LG11	No
8469	73.317	25201368	chr10	LG11	No
8477	73.934	25677087	chr10	LG11	No
8490	73.934	26019282	chr10	LG11	No
8475	74.164	25465554	chr10	LG11	No
8498	74.394	26245908	chr10	LG11	No
8478	74.471	25677108	chr10	LG11	No
8485	74.471	25836177	chr10	LG11	No
8476	74.471	25623401	chr10	LG11	No
8489	74.471	26005829	chr10	LG11	No
8492	74.471	26074920	chr10	LG11	No
8484	74.932	25836153	chr10	LG11	No
8481	75.163	25800984	chr10	LG11	No
8502	75.779	26726601	chr10	LG11	No
8503	75.856	26728206	chr10	LG11	No
8522	77.332	28019943	chr10	LG11	No
8505	77.332	27078657	chr10	LG11	No
8513	77.871	27715972	chr10	LG11	No
8521	78.178	28019720	chr10	LG11	No
8532	78.64	28851373	chr10	LG11	No
8516	80.751	27835600	chr10	LG11	No
8515	81.212	27835595	chr10	LG11	No
8527	81.443	28400439	chr10	LG11	No
8540	83.156	29478644	chr10	LG11	No
8524	83.464	28217473	chr10	LG11	No
8547	84.235	29813659	chr10	LG11	No
8539	84.235	29473656	chr10	LG11	No
8528	84.697	28518837	chr10	LG11	No
8534	85.004	28955924	chr10	LG11	No
8526	85.004	28400433	chr10	LG11	No
8529	85.004	28527014	chr10	LG11	No
8536	85.081	29259767	chr10	LG11	No
8537	85.619	29291502	chr10	LG11	No
8545	86.158	29801754	chr10	LG11	No
8555	87.086	30535808	chr10	LG11	No
8544	90.574	29793795	chr10	LG11	No
8621	91.893	31841627	chr10	LG11	No
8556	91.969	30546821	chr10	LG11	No
8560	92.123	30757884	chr10	LG11	No
8586	96.106	31539821	chr10	LG11	No
8622	99.593	31841697	chr10	LG11	No
8654	101.228	32187468	chr10	LG11	No
8744	101.922	32771062	chr10	LG11	No
8664	102.032	32220988	chr10	LG11	Yes
8698	102.032	32342594	chr10	LG11	Yes
8446	102.032	23458780	chr10	LG11	Yes
8379	103.172	19362909	chr10	LG11	Yes
5254	0	24772284	chr5	LG12	Yes
5188	0	20695737	chr5	LG12	Yes
5253	2.137	24772275	chr5	LG12	Yes
5331	2.347	28366227	chr5	LG12	Yes
5131	3.299	18349100	chr5	LG12	Yes
5083	3.299	15968570	chr5	LG12	Yes
5316	6.317	27486670	chr5	LG12	Yes
5262	8.905	25149607	chr5	LG12	Yes
5360	9.679	29539470	chr5	LG12	Yes
5357	10.217	29377747	chr5	LG12	Yes
5403	10.332	33770490	chr5	LG12	Yes
5355	10.332	29338983	chr5	LG12	Yes
5229	10.409	23116297	chr5	LG12	Yes
5292	10.409	26522484	chr5	LG12	Yes
5361	10.524	29653168	chr5	LG12	Yes
5377	12.912	31105710	chr5	LG12	No
5371	13.606	30917233	chr5	LG12	No
5343	13.759	28945021	chr5	LG12	No
5384	13.759	31565571	chr5	LG12	No
5345	13.836	29001120	chr5	LG12	No
5344	13.989	28998084	chr5	LG12	No
2	14.066	68645	000000F0.4	LG12	No
5391	14.373	31709434	chr5	LG12	No
5392	14.373	31793142	chr5	LG12	No
5395	14.45	31948466	chr5	LG12	No
5396	14.526	32080110	chr5	LG12	No
5393	14.603	31937491	chr5	LG12	No
5385	14.68	31570488	chr5	LG12	No
5381	14.68	31526583	chr5	LG12	No
5375	14.756	31101829	chr5	LG12	No
1424	14.91	157134	000197F0	LG12	No
5367	14.91	30283342	chr5	LG12	No
5399	14.91	32714179	chr5	LG12	No
5369	14.91	30547222	chr5	LG12	No
5364	14.91	29755494	chr5	LG12	No
5387	14.91	31635920	chr5	LG12	No
5363	15.448	29724851	chr5	LG12	No
5368	15.525	30527963	chr5	LG12	No
5350	16.141	29107191	chr5	LG12	No
5348	16.218	29018390	chr5	LG12	No
5340	16.295	28786730	chr5	LG12	No
5328	16.602	28163323	chr5	LG12	No
5337	16.678	28650273	chr5	LG12	No
5339	16.678	28674045	chr5	LG12	No
5332	16.678	28540125	chr5	LG12	No
5329	16.755	28272368	chr5	LG12	No
5330	17.139	28284491	chr5	LG12	No
5322	17.216	27803936	chr5	LG12	No
5320	17.6	27801811	chr5	LG12	No
5324	17.985	27996481	chr5	LG12	No
5315	17.985	27297553	chr5	LG12	No
5293	19.54	26584765	chr5	LG12	No
5291	20.002	26353887	chr5	LG12	No
5289	20.54	26219026	chr5	LG12	No
5268	20.694	25263106	chr5	LG12	No
5274	20.77	25376727	chr5	LG12	No
5257	20.847	24904293	chr5	LG12	No
5273	20.924	25363750	chr5	LG12	No
5258	22.007	24924946	chr5	LG12	No
5235	22.315	23793141	chr5	LG12	No
5245	22.931	24315230	chr5	LG12	No
5227	23.161	22974377	chr5	LG12	No
5228	23.933	23102191	chr5	LG12	No
5218	24.009	22368595	chr5	LG12	No
5219	24.548	22368618	chr5	LG12	No
5215	24.625	22154002	chr5	LG12	No
5214	24.625	22118519	chr5	LG12	No
5211	25.397	21921089	chr5	LG12	No
5217	25.858	22154018	chr5	LG12	No
5201	25.935	21723727	chr5	LG12	No
5197	26.242	21455491	chr5	LG12	No
5187	26.395	20695733	chr5	LG12	No
5142	26.549	18878142	chr5	LG12	No
5168	26.549	20199490	chr5	LG12	No
5186	26.549	20680608	chr5	LG12	No
5190	26.549	20719415	chr5	LG12	No
5189	26.549	20717128	chr5	LG12	No
5127	26.549	18159502	chr5	LG12	No
5182	26.549	20536173	chr5	LG12	No
5153	26.702	19471375	chr5	LG12	No
5173	26.702	20294119	chr5	LG12	No
5176	28.1	20369539	chr5	LG12	No
5198	29.262	21455517	chr5	LG12	No
5183	29.492	20536204	chr5	LG12	No
5158	29.953	19802268	chr5	LG12	No
5156	30.107	19742625	chr5	LG12	No
5160	30.568	19830497	chr5	LG12	No
5159	30.568	19830473	chr5	LG12	No
5154	30.722	19513571	chr5	LG12	No
5126	31.805	18056657	chr5	LG12	No
5116	32.499	17505336	chr5	LG12	No
5089	32.499	16313294	chr5	LG12	No
5118	32.499	17729559	chr5	LG12	No
5117	32.499	17505337	chr5	LG12	No
5112	32.653	17228292	chr5	LG12	No
5113	34.129	17399656	chr5	LG12	No
5114	34.823	17485321	chr5	LG12	No
5121	34.823	17870323	chr5	LG12	No
5109	35.207	17056730	chr5	LG12	No
5108	35.284	17008180	chr5	LG12	No
5098	35.36	16814933	chr5	LG12	No
5100	35.36	16898442	chr5	LG12	No
5103	35.36	16903242	chr5	LG12	No
5106	35.437	16914660	chr5	LG12	No
5101	35.514	16903136	chr5	LG12	No
5076	35.514	15167166	chr5	LG12	No
5099	35.744	16897050	chr5	LG12	No
5091	35.974	16425664	chr5	LG12	No
5086	36.668	16256373	chr5	LG12	No
5071	37.207	14874184	chr5	LG12	No
5073	37.207	14884210	chr5	LG12	No
5066	37.591	14313483	chr5	LG12	No
5067	38.053	14374818	chr5	LG12	No
5064	38.206	14280704	chr5	LG12	No
5069	38.206	14530794	chr5	LG12	No
5068	38.36	14497935	chr5	LG12	No
5062	38.59	14040401	chr5	LG12	No
5058	38.82	13614134	chr5	LG12	No
5050	38.897	12717942	chr5	LG12	No
5057	38.973	13602622	chr5	LG12	No
5051	39.435	12836523	chr5	LG12	No
5041	39.435	12292184	chr5	LG12	No
5049	40.597	12707857	chr5	LG12	No
5053	40.75	12937733	chr5	LG12	No
5040	42.385	12189324	chr5	LG12	No
5135	42.385	18418880	chr5	LG12	No
5042	43.234	12294887	chr5	LG12	No
5027	44.006	11264293	chr5	LG12	No
5028	44.082	11277798	chr5	LG12	No
5025	44.39	10856202	chr5	LG12	No
5022	44.697	10419504	chr5	LG12	No
5015	45.081	9766786	chr5	LG12	No
5012	46.165	8891370	chr5	LG12	No
5009	46.241	8752079	chr5	LG12	No
5000	47.091	7841006	chr5	LG12	No
5006	47.321	8576538	chr5	LG12	No
4998	47.86	7582769	chr5	LG12	No
4999	48.476	7731844	chr5	LG12	No
4987	49.874	5285549	chr5	LG12	No
4990	51.193	5681737	chr5	LG12	No
4989	51.269	5636216	chr5	LG12	No
4991	51.423	5768705	chr5	LG12	No
4986	52.428	5199690	chr5	LG12	No
4967	53.278	4041318	chr5	LG12	No
4981	53.278	4530461	chr5	LG12	No
4977	54.049	4336419	chr5	LG12	No
4950	54.356	3862776	chr5	LG12	No
4973	54.356	4228131	chr5	LG12	No
4940	54.51	3818179	chr5	LG12	No
4974	55.281	4228139	chr5	LG12	No
4949	55.435	3860015	chr5	LG12	No
4941	55.511	3818597	chr5	LG12	No
4943	55.511	3825439	chr5	LG12	No
4965	55.588	4019040	chr5	LG12	No
4935	55.818	3775985	chr5	LG12	No
4946	57.611	3829384	chr5	LG12	No
4942	57.611	3825416	chr5	LG12	No
4966	57.611	4041269	chr5	LG12	No
4931	57.688	3731329	chr5	LG12	No
4929	57.918	3684776	chr5	LG12	No
4914	58.38	3448856	chr5	LG12	No
4928	58.456	3684761	chr5	LG12	No
4932	58.456	3731385	chr5	LG12	No
4906	58.763	3318425	chr5	LG12	No
4900	58.84	3270206	chr5	LG12	No
4899	58.84	3270186	chr5	LG12	No
4920	58.993	3521758	chr5	LG12	No
4893	58.993	3179360	chr5	LG12	No
4911	58.993	3382821	chr5	LG12	No
4897	59.532	3229021	chr5	LG12	No
4918	59.686	3501186	chr5	LG12	No
4885	60.848	3069996	chr5	LG12	No
4884	61.155	2963540	chr5	LG12	No
4913	61.308	3448816	chr5	LG12	No
4875	61.925	2906448	chr5	LG12	No
4869	62.078	2868802	chr5	LG12	No
4872	62.078	2875258	chr5	LG12	No
4874	62.078	2900296	chr5	LG12	No
4871	62.231	2875252	chr5	LG12	No
4877	62.616	2936218	chr5	LG12	No
4870	62.769	2871031	chr5	LG12	No
4867	63.619	2702803	chr5	LG12	No
4865	64.39	2412559	chr5	LG12	No
4860	65.162	2179794	chr5	LG12	No
4862	65.856	2259204	chr5	LG12	No
4857	66.472	2098422	chr5	LG12	No
4850	67.948	1927295	chr5	LG12	No
4858	69.346	2098484	chr5	LG12	No
4852	70.665	1944555	chr5	LG12	No
4842	70.818	1818524	chr5	LG12	No
4830	70.818	1650165	chr5	LG12	No
4815	70.818	1456276	chr5	LG12	No
4840	70.818	1818502	chr5	LG12	No
4822	71.126	1512771	chr5	LG12	No
4833	71.126	1684667	chr5	LG12	No
4844	71.279	1828657	chr5	LG12	No
4847	71.279	1832960	chr5	LG12	No
4837	71.356	1788885	chr5	LG12	No
4825	71.663	1621673	chr5	LG12	No
4821	72.202	1506133	chr5	LG12	No
4817	72.432	1480314	chr5	LG12	No
4812	72.662	1412462	chr5	LG12	No
4819	72.969	1486143	chr5	LG12	No
4780	73.431	1160715	chr5	LG12	No
4810	73.431	1376968	chr5	LG12	No
4811	73.431	1377005	chr5	LG12	No
4799	73.584	1258874	chr5	LG12	No
4785	73.584	1183083	chr5	LG12	No
4805	73.584	1296573	chr5	LG12	No
4806	73.661	1297456	chr5	LG12	No
4809	73.661	1349445	chr5	LG12	No
4786	73.814	1196556	chr5	LG12	No
4787	73.814	1196638	chr5	LG12	No
4792	73.814	1248976	chr5	LG12	No
4791	73.891	1234295	chr5	LG12	No
4801	73.968	1261534	chr5	LG12	No
4788	73.968	1196703	chr5	LG12	No
4800	74.044	1261521	chr5	LG12	No
4793	74.121	1248989	chr5	LG12	No
4772	74.66	1151032	chr5	LG12	No
4771	74.66	1150933	chr5	LG12	No
4774	74.66	1151085	chr5	LG12	No
4773	74.66	1151033	chr5	LG12	No
4784	74.967	1177979	chr5	LG12	No
4762	74.967	1137410	chr5	LG12	No
4781	75.12	1177947	chr5	LG12	No
4741	75.12	960436	chr5	LG12	No
4754	75.197	1071926	chr5	LG12	No
4789	75.274	1224366	chr5	LG12	No
4750	75.427	1025627	chr5	LG12	No
4749	75.58	998994	chr5	LG12	No
4737	75.734	949476	chr5	LG12	No
4729	75.734	927109	chr5	LG12	No
4748	75.734	998906	chr5	LG12	No
4738	75.734	949478	chr5	LG12	No
4744	75.734	961600	chr5	LG12	No
4732	75.81	927577	chr5	LG12	No
4731	75.81	927566	chr5	LG12	No
4730	75.964	927120	chr5	LG12	No
4746	76.117	983664	chr5	LG12	No
4742	76.117	960454	chr5	LG12	No
4753	76.347	1034568	chr5	LG12	No
4698	77.197	716311	chr5	LG12	No
4697	77.197	709989	chr5	LG12	No
4719	77.273	841373	chr5	LG12	No
4686	77.273	623960	chr5	LG12	No
4720	77.273	841382	chr5	LG12	No
4663	77.273	343648	chr5	LG12	No
4718	77.273	839801	chr5	LG12	No
4691	77.35	678637	chr5	LG12	No
4679	77.35	513726	chr5	LG12	No
4689	77.35	668942	chr5	LG12	No
4706	77.35	762046	chr5	LG12	No
4713	77.35	799192	chr5	LG12	No
4712	77.503	799159	chr5	LG12	No
4696	77.503	690819	chr5	LG12	No
4654	77.657	216387	chr5	LG12	No
4693	77.657	680759	chr5	LG12	No
4688	77.733	668885	chr5	LG12	No
4684	77.964	570395	chr5	LG12	No
4651	78.04	165705	chr5	LG12	No
4678	78.117	506693	chr5	LG12	No
4656	78.117	247232	chr5	LG12	No
