position	pos_0	pos_1	pos_2	pos_3	pos_4	pos_5	pos_6	pos_7	pos_8	pos_9	pos_10	pos_11	pos_12	pos_13	pos_14	pos_15	pos_16	pos_17	pos_18	pos_19	pos_20	pos_21	pos_22	pos_23	pos_24	pos_25	pos_26	pos_27	pos_28	pos_29	pos_30	pos_31	pos_32	pos_33	pos_34	pos_35	pos_36	pos_37	pos_38	pos_39	pos_40	pos_41	pos_42	pos_43	pos_44	pos_45	pos_46	pos_47	pos_48	pos_49	pos_50	pos_51	pos_52	pos_53	pos_54	pos_55	pos_56	pos_57	pos_58	pos_59	pos_60	pos_61	pos_62	pos_63	pos_64	pos_65	pos_66	pos_67	pos_68	pos_69	pos_70	pos_71	pos_72	pos_73	pos_74	pos_75	pos_76	pos_77	pos_78	pos_79	pos_80	pos_81	pos_82	pos_83	pos_84	pos_85	pos_86	pos_87	pos_88	pos_89	pos_90	pos_91	pos_92	pos_93	pos_94	pos_95	pos_96	pos_97	pos_98	pos_99	pos_100	pos_101	pos_102	pos_103	pos_104	pos_105	pos_106	pos_107	pos_108	pos_109	pos_110	pos_111
pos_130	-98.92647525519493	-96.76614305440086	-96.34596522713679	-81.27946835671167	-80.99734053089026	-100.58784237941224	-103.47103935803598	-121.11595454795837	-122.00097997020838	-107.45767051041835	-133.674302828159	-119.56067940815177	-118.09970951372108	-112.92325022787998	-115.18231371568487	-114.43308212809833	-115.31993223962846	-115.00486349660672	-118.12319498957184	-119.01181922806775	-116.11388483952452	-115.23074898460158	-118.27844140629567	-117.25848488952187	-117.36524707520263	-115.51253544577388	-113.3894308608953	-109.83141882301518	-106.81222159314265	-106.2677023775511	-112.23903156614355	-111.05319178585444	-111.33573235547216	-115.72012460198529	-117.84018899025894	-117.6670463008419	-119.74295253433709	-119.22015408768533	-120.96408093940506	-139.05532237405444	-135.9740337696527	-135.97956146931557	-140.96751060706058	-140.46595341149404	-139.7994014016001	-145.19982474792909	-146.02220051744	-143.97976371727535	-142.7706802042669	-153.10240136121456	-153.62332993469948	-133.16772120589448	-147.67168521203254	-148.14511435760238	-147.57350826576425	-147.3693139663605	-155.684353212578	-150.3155483776015	-150.31469215673349	-152.61725070916418	-182.75049306457552	-181.39147141945188	-191.28716877577162	-192.46090111338594	-181.6643389286536	-140.69155784020418	-25.32295674071768	-23.940753360929016	-32.10602344811212	-0.9576913578499546	2.221854094765254	36.728490277398464	37.16179945193179	42.870025219867536	43.686568184189056	43.40183524403561	39.24479513077167	38.8748127526286	37.30087205423961	37.607416881616814	35.65184285486365	36.553085940129954	40.977333506133405	35.588507979284906	34.34237388716552	28.986222771509013	29.212700873468506	36.558261839538375	36.57737219688703	35.53858930334185	27.999949877190772	22.42188241703093	14.212835448489074	8.851458410091244	8.584451568779063	15.218420130013055	10.992510580575097	11.44974091884595	17.953302945883006	12.507849238594556	12.483298746895155	14.970528002443501	12.06080466508054	9.543013889175839	7.015660942637041	7.901285878429832	8.861787456404373	7.225838374343679	6.104074685379436	7.606961215673758	7.138874665553191	7.48129981826399
pos_131	-98.90290689064352	-96.74257468984948	-96.32239686258544	-81.2558999921603	-80.97377216633888	-101.8753040854331	-104.75850106405684	-122.40341625397923	-123.28844167622925	-108.7451322164392	-134.96176225621466	-120.84813883620743	-119.38716894177671	-114.21070965593562	-116.4697731437405	-115.72054155615396	-116.60739166768411	-116.29232292466237	-119.41026550683942	-120.29888974533534	-117.4009553567921	-116.51781950186916	-119.56551192356325	-118.54555540678946	-118.65231759247023	-116.79960596304146	-114.67650137816291	-111.11848934028276	-108.09929211041023	-107.55477289481868	-113.52610208341113	-112.34026230312202	-112.62280287273974	-117.00719511925288	-119.12725950752653	-118.95411681810948	-121.03002305160467	-120.507613515741	-122.25154036746072	-140.3427818021101	-137.26149319770832	-137.2670208973712	-142.25497003511623	-141.45238284305853	-140.7858308331646	-145.8852241830024	-146.70759995251333	-144.66516315234867	-143.45607963934023	-153.078830718698	-153.5997592921829	-133.1441505633779	-147.64817131155854	-148.12160045712838	-147.54999436529025	-147.3458000658865	-155.66083931210397	-150.29203447712746	-150.29117825625946	-152.59373680869015	-182.7269791641015	-181.36795751897787	-191.26365487529762	-192.43738721291194	-181.6408250281796	-141.97907628826763	-25.299388376166306	-23.91718499637765	-32.082455083560745	-0.9341229932985851	2.2454224593166234	36.752058641949844	37.18536781648317	42.8935935844189	43.71013654874042	43.425403608586976	39.26836349532304	38.898381117179966	37.32444041879098	37.63098524616818	35.67541121941502	36.576654304681334	41.00090187068477	35.61207634383628	34.365942251716895	29.009791136060386	29.23626923801988	36.58183020408974	36.60094056143841	35.56215766789322	28.02351824174214	22.445450781582295	14.236403813040447	8.875026774642617	8.608019933330436	15.24198849456442	11.01607894512647	11.473309283397324	17.97687131043438	12.531417603145929	12.506867111446528	14.994096366994874	12.084373029631912	9.566582253727212	7.039229307188407	7.924854242981205	8.885355820955747	7.249406738895045	6.127643049930802	7.630529580225124	7.162443030104564	7.504868182815363
pos_132	-98.28733251667998	-98.84249708199091	-118.22569686161717	-132.89314582160813	-137.52273355608364	-135.42750352035017	-119.42733319297868	-91.61434511766856	-92.91850050385958	-100.7430980558602	-92.94970167085182	-71.07103389146877	-70.55854024305962	-98.56633986064514	-105.5053127027944	-117.69741426902613	-117.6074175015436	-117.29234875852185	-116.83140395895053	-116.8003839759154	-116.30092620040145	-115.41779034547851	-115.76651272200351	-118.36516508764846	-118.47139609325923	-116.91971446032169	-117.10696583751506	-118.66826680122216	-115.64940049756865	-115.10488128197713	-114.45578264304046	-112.76140079689337	-113.0439413665111	-112.47118890312974	-115.67876734446587	-115.50562465504882	-113.05322141337754	-113.06248295252344	-105.08423760251253	-118.3540683340574	-118.80037002696342	-112.67143712261333	-112.97041619583808	-113.6571487847126	-112.99059677481867	-112.02421172495289	-112.84658749446382	-117.84900082022077	-117.2419773001946	-113.94563810641813	-110.53658537298183	-95.17788678979578	-92.28403872626967	-90.05849782667042	-89.78792173132348	-84.52372586233741	-83.22082415611416	-77.67791091946874	-77.67705469860078	-68.88270307386387	-99.07388547445042	-106.41459148479339	-116.31028884111313	-103.23069085456046	-92.43412866982811	-80.02042489522623	-88.00367089864389	-66.54530616638708	-74.71057625357018	-43.562244163308016	-43.97445902917179	-15.876799070953986	-12.443489854760385	-9.43422791936136	-8.617684955039836	-4.8285976848005046	-8.985637798064438	-9.355620176207513	20.264220258047615	20.570765085424817	18.91622105516282	19.81746414042913	23.51274171554178	18.123916188693283	16.449842102174276	9.889571000553122	10.116049102512608	-52.46279932006047	-59.65806194632988	-61.266114973240356	-68.69150133359315	-68.76265866522007	-68.08067554697581	-73.44205258537365	-73.28594794195726	-75.21709358766809	-74.40443101401075	-75.01108694881313	-68.50752492177607	-73.95297862906452	-93.30607575125396	-107.4075653287197	-81.54793490736833	-80.02328858543481	-82.24961153548246	-79.50437811155642	-75.59845792330798	-75.71870194733432	-58.356865589939645	-53.95938398885055	-51.257692714598306	-54.51217753136055
pos_133	-103.57745899108546	-104.1326235563964	-122.61725407205687	-137.58573178601253	-143.5346289591683	-141.5093639327904	-121.5483197768147	-88.06582409192416	-89.36997947811517	-100.36354718639099	-92.57015080138262	-70.69148302199956	-70.17898937359041	-98.8297231093401	-106.27645046264709	-117.09163585275144	-117.0016390852689	-116.68657034224717	-117.73110448401708	-116.19460576672843	-115.69514799121451	-114.81201213629157	-115.16073451281656	-116.5660610306554	-116.37126203977502	-114.5185504103463	-115.13614508701023	-116.26710275124677	-113.24823644759329	-112.70371723200174	-112.05461859306507	-110.360236746918	-110.64277731653573	-110.07002485315437	-113.27760329449049	-113.10446060507341	-110.65205736340215	-110.66131890254808	-104.97039586936476	-118.2402179032243	-118.68651959613032	-112.55758669178022	-112.85656576500497	-113.54329835387949	-112.87674634398556	-111.91036129411978	-112.73273706363071	-117.73515038938763	-119.52606691803945	-116.22972751717523	-112.82067478373892	-97.46198676202796	-94.56813869850185	-89.81362774159808	-89.24202164975999	-86.65576647945393	-85.65389476972183	-80.41199372002139	-80.41113749915343	-70.83109144342288	-99.09330408495984	-106.43401009530282	-116.32970745162255	-101.93156697585906	-91.1350047911267	-78.30403629191721	-86.28728229533486	-66.0885519754423	-74.2538220626254	-43.105489972363245	-43.51770483822702	-15.420034318534135	-11.986725102340534	-8.97746316694151	-7.859891448655302	-3.9508040773474438	-8.107844190611377	-8.477826568754452	23.5399826993754	23.846527526752602	22.191983496490607	23.09322658175691	28.246444138651125	22.85761861180263	21.611484519683263	15.051213418062108	15.277691520021595	-41.29679529242843	-47.69843451206338	-48.73721740560857	-56.275856831759654	-56.347014163386575	-55.66503104514232	-61.02640808354015	-60.87030344012376	-62.8014490858346	-61.988786512177256	-62.59544244697963	-56.09188041994258	-61.537334127231034	-80.89043124942047	-108.41125758021121	-81.82129450471061	-79.2057812755537	-81.43210422560135	-77.82515911838868	-73.91923893014022	-74.03948295416659	-56.67697418285877	-52.27949258176967	-49.57780130751743	-52.832286124279676
pos_134	-108.40701830668783	-108.96218287199875	-108.54200504473468	-129.24049695543317	-128.95836912961175	-126.86313909387829	-129.74633607250203	-147.39125126242442	-148.69540664861543	-132.34927389516264	-128.7380410076767	-186.22444079729914	-197.02092980412152	-191.4393030314767	-189.62136626945244	-188.87213468186587	-189.38522444132548	-189.07015569830375	-187.00162667090763	-182.70716301006556	-182.20770523455164	-181.32456937962868	-184.3722618013228	-180.6533298550985	-183.45853007752737	-181.60581844809866	-179.32271476390073	-171.83149229986708	-168.81229506999452	-168.267775854403	-167.61867721546633	-163.22532532415013	-165.33839809741355	-164.76564563403215	-158.88477522066762	-158.71163253125056	-158.9581993347484	-158.9674608738943	-163.57241780735635	-138.56481255711924	-139.01111425002523	-139.0166419496881	-139.31562102291286	-140.00235361178738	-139.33580160189345	-138.3694165520277	-139.1917923215386	-137.14935552137396	-135.9402720083655	-134.42498134941889	-134.93384975380658	-167.13198574210432	-164.2381376785782	-164.71156682414804	-164.13996073230993	-161.86393581992616	-157.2830940486628	-143.63293594229398	-143.632079721426	-145.93463827385668	13.446627495029562	6.105921484686588	-3.7897758716331538	-4.963508209247472	5.833053975484882	-3.3606359241146286	-11.343881927532287	-9.961678547743624	-18.126948634926727	5.343073397997564	8.522618850612773	33.427188702650454	33.86049787718378	36.86975981258281	37.686302776904334	37.40156983675088	33.24452972348695	32.87454734534388	31.300606646954883	31.60715147433209	48.4206180284108	49.321861113677116	53.746108679680546	48.357283152832046	47.11114906071267	41.75499794505616	41.98147604701565	49.327037013085516	49.34614737043418	48.307364476888985	40.76872505073791	40.69756771911098	41.37955083735524	36.01817379895741	36.17427844237379	34.24313279666296	35.0557953703203	34.44913943551793	5.34752881710876	6.612960935930435	6.889440440722193	9.37666969627054	6.4669463589075775	6.648125628171982	4.421802678124337	5.307427613917135	9.213347802165579	5.734688669750003	5.4013349016282675	6.90422143192259	-3.0448847262537946	-2.7024595735429955
pos_135	-109.35452890735809	-109.909693472669	-109.48951564540494	-130.1880075561034	-129.90587973028198	-127.81064969454852	-130.69384667317226	-148.33876186309465	-149.6429172492857	-133.29678449583287	-129.685551608347	-187.0016700814011	-197.79815908822343	-192.21653231557863	-190.39859555355437	-189.64936396596778	-190.16245372542738	-189.84738498240566	-187.77885595500956	-183.4743922339732	-182.97493445845927	-182.09179860353632	-185.13949102523043	-181.42055907900607	-184.22575930143495	-182.37304767200624	-180.08994398780834	-172.59872152377469	-169.57952429390213	-169.0350050783106	-168.38590643937394	-163.99255454805777	-166.11562712265575	-165.54287465927436	-159.85200342226818	-159.67886073285112	-159.92542753634896	-159.93468907549487	-164.5396460089569	-137.19203909851515	-137.63834079142114	-137.64386849108402	-137.94284756430878	-138.6295801531833	-137.96302814328936	-136.99664309342361	-137.8190188629345	-135.77658206276988	-134.5674985497614	-133.0522078908148	-133.5610762952025	-173.4366112065251	-170.54276314299898	-171.01619228856882	-170.4445861967307	-168.1685612843469	-163.5877195130836	-150.2385856047491	-150.23772938388112	-152.54028793631178	14.608089393608546	7.267383383265573	-2.628313973054169	-3.802046310668487	6.994515874063866	-2.199174025535644	-10.182420028953302	-8.80021664916464	-16.965486736347742	6.795565284645342	9.97511073726055	34.87968058929823	35.31298976383156	38.322251699230584	39.13879466355211	38.85406172339866	34.697021610134726	34.327039231991655	32.75309853360266	33.05964336097986	49.883109975252864	50.78435306051918	55.208600626522625	49.81977509967413	48.573641007554755	43.21748989189824	43.44396799385774	50.7895289599276	50.80863931727626	49.76985642373107	42.23121699757999	42.16005966595307	42.842042784197325	37.4806657457995	37.63677038921588	35.70562474350504	36.51828731716239	35.911631382360014	4.610019998238478	5.895452030361039	5.870901538661638	8.358130794209984	5.448407456847022	5.629586726111427	3.403263776063781	4.288888711856579	8.194808900105023	3.905029827978577	3.5716760598568413	5.074562590151164	-4.884543421131788	-4.542118268420989
pos_136	-103.43260601495999	-103.98777058027092	-103.56759275300685	-97.32459763047855	-97.04246980465713	-94.94723976892368	-97.83043674754742	-115.47535193746981	-116.77950732366082	-100.43337457020804	-94.32233030494237	-137.53618275232287	-151.73019586008496	-140.57094610392693	-143.7534617103894	-143.00423012280285	-145.3859501739611	-146.17313501260764	-145.09357598799647	-146.2811703211683	-145.78171254565441	-147.0085767593792	-144.75936057548068	-141.04042862925635	-141.14665963486712	-143.4052692375534	-141.8231946442153	-135.83174316196403	-140.84849761497338	-140.30397839938186	-139.6548797604452	-137.9604979142981	-138.24303848391583	-137.67028602053446	-138.17923549022007	-138.006092800803	-136.51224603419152	-136.22356753311288	-137.52758803208494	-155.61882946673435	-156.06513115964034	-156.07065885930322	-156.36963793252798	-156.95845456826027	-153.23050959398833	-152.26412454412255	-149.18341318172816	-147.49483208069663	-146.2857485676882	-144.77045790874155	-145.27932631312927	-124.50469212860322	-121.61084406507712	-121.7832432141558	-120.91060712582653	-120.11641279544992	-118.58333709712066	-110.81659221346618	-110.81573599259822	-113.11829454502889	-143.251537107528	-130.21325869965793	-73.5960906346035	-74.76982297221781	-66.54695451114988	-75.74064441074938	-83.72389041416704	-82.34168703437838	-46.54700636177978	-15.398674271517617	-12.219128818902407	11.713815237446253	12.147124411979581	15.156386347378605	15.972929311700133	15.688196371546683	39.48823161548891	42.343519701840144	40.76957900345115	41.07612383082836	39.120549804075196	40.021792889341505	44.44604045534494	39.05721492849643	37.81108083637705	32.45492972072054	32.681407822680036	40.026968788749905	40.04607914609856	39.00729625255338	26.11878510250488	26.04762777087796	26.729610889122213	-0.0448039998211307	0.11130064359525171	-1.819845002115585	-1.0071824284582416	-1.6138383632606157	4.889723663776441	-0.5557300435120132	-0.5802805352114104	1.9069487203369349	-1.002774617026028	-0.8215953477616242	-3.04791829780927	-2.162293362016471	-16.331137898699765	-17.967086980760456	-19.0888506697247	-17.58596413943038	-15.684400276669246	-15.341975123958449
pos_137	-103.57176872214593	-104.12693328745686	-122.61156380311735	-137.580041517073	-143.52893869022878	-141.50367366385086	-121.54264317566646	-88.65127904919603	-89.95543443538705	-100.94900214366287	-93.1556057586545	-71.27693797927144	-70.76444433086229	-99.41516439882069	-106.86189175212768	-117.20598275358708	-117.11598598610455	-116.80091724308281	-118.31654577349768	-116.30895266756409	-115.80949489205015	-114.92635903712721	-115.2750814136522	-117.15151598792728	-116.9567169970469	-115.10400536761817	-115.72160004428211	-116.85255770851865	-113.83369140486514	-113.28917218927361	-112.64007355033695	-110.94569170418987	-111.22823227380759	-110.65547981042623	-113.86305825176237	-113.68991556234529	-111.23751232067403	-111.24677385981995	-105.55585082663664	-118.82567286049616	-119.27197455340217	-113.1430416490521	-113.44202072227685	-114.12875331115137	-113.46220130125744	-112.49581625139166	-113.31819202090259	-118.3206053466595	-120.1115218753113	-116.81518247444708	-113.4061297410108	-98.04744171929984	-95.15359365577373	-90.39908269886996	-89.82747660703185	-87.2412214367258	-86.23934972699371	-80.99744867729325	-80.99659245642529	-71.41654640069476	-99.67875904223172	-107.01946505257469	-116.91516240889443	-102.51691901052088	-91.72035682578853	-78.5883597797021	-86.57160578311975	-66.08287537429406	-74.24814546147716	-43.099813371215	-43.51202823707877	-15.414357717385892	-11.98104850119229	-8.971786565793266	-7.854214847507059	-3.9451274761992003	-8.102167589463134	-8.47214996760621	23.54565930052364	23.852204127900848	22.197660097638845	23.098903182905147	28.252120739799377	22.86329521295088	21.617161120831508	15.056890019210346	15.283368121169833	-41.701118674194106	-48.403912971319144	-49.44269586486433	-56.98133529101542	-57.05249262264234	-56.370509504398086	-61.73188654279592	-61.575781899379535	-63.50692754509037	-62.69426497143303	-63.300920906235405	-56.79735887919835	-62.24281258648679	-81.59590970867625	-109.11673603946697	-81.81561790356237	-79.20010467440547	-81.42642762445311	-77.81948251724043	-73.91356232899199	-74.03380635301835	-56.671297581710526	-52.27381598062142	-49.572124706369195	-52.82660952313143
pos_138	-84.61469589474359	-85.16986046005452	-100.67274375158165	-115.3401927115726	-115.05806488575118	-112.96283485001773	-101.46797690355561	-79.63880624669774	-80.94296163288877	-80.9575590785047	-73.16416269349632	-51.28549491411327	-50.773001265704124	-77.17995021708862	-84.69384979440085	-95.32595056446105	-95.23595379697852	-94.92088505395678	-93.89721896037396	-94.42905508547334	-93.92959730995939	-93.04646145503645	-93.39518383156145	-96.7053571816586	-96.81158818726938	-95.03641233280737	-93.44433871471371	-97.0084580668813	-93.98959176322779	-93.44507254763627	-92.79597390869961	-91.10159206255253	-91.38413263217025	-90.81138016878889	-94.01895861012503	-93.84581592070798	-91.39341267903669	-91.4026742181826	-88.62660109411101	-104.3568123504176	-104.80311404332362	-99.93385676179935	-100.2328358350241	-100.91956842389862	-100.25301641400469	-99.28663136413891	-100.10900713364984	-105.81554049019996	-105.509546966665	-101.23987910760239	-98.5208075408339	-83.16237796463065	-80.26852990110454	-78.04298900150528	-77.77241290615835	-73.36126215003677	-72.74940852655163	-67.80854844899291	-67.80769222812495	-58.89987018605674	-89.0911188547222	-96.43182486506517	-106.32752222138491	-95.10451273647121	-84.30795055173886	-73.4098873588868	-81.39313336230445	-62.7101997165507	-70.87546980373381	-39.727137713471635	-41.042481501305254	-16.137642642284774	-15.266393464929436	-12.257131529530414	-11.741618561700049	-10.531501235561297	-14.68854134882523	-15.359553723459465	14.258977916237308	14.565522743614517	12.910978713352517	13.812221798618829	17.935439368131107	12.54661384128261	12.50459973512788	7.14844861947137	7.374926721430857	-41.77235050143828	-48.27323838740857	-49.31202128095375	-56.73740764130654	-56.80856497293347	-56.12658185468921	-61.48795889308704	-61.331854249670656	-63.26299989538149	-62.45033732172415	-63.056993256526525	-56.55343122948947	-61.99888493677793	-79.7578621587055	-87.23693389894142	-77.7238487872817	-77.06990569150332	-79.29622864155097	-75.88465404912343	-71.97873386087498	-72.09951113584876	-54.74261464956085	-50.345133876822736	-48.940224932634564	-52.03470992527039
pos_139	-106.07652534847242	-106.63168991378335	-117.73327250890759	-131.96278141430463	-136.1806536509736	-134.08542361524013	-118.02766487768707	-92.11212024769526	-93.41627563388627	-125.26255889375331	-117.46916250874494	-95.59049472936188	-95.07800108095273	-91.65818206212141	-90.79978471714598	-91.79746314582269	-91.70746637834016	-91.39239763531842	-93.01180865587632	-96.59940293954133	-96.0999451640274	-95.21680930910446	-95.86656173389255	-91.84659979117707	-91.65180080029668	-89.79908917086796	-93.11598481892003	-102.3438526186639	-96.62568534362225	-96.0811661280307	-95.43206748909404	-93.73768564294697	-94.0202262125647	-93.44747374918333	-96.65505219051947	-96.48190950110242	-96.72847630460024	-96.73773784374615	-92.12784473919237	-107.06872903834267	-107.51503073124869	-110.51094784088495	-110.80992691410971	-111.49665950298423	-110.8301074930903	-109.86372244322453	-110.68609821273543	-115.68851153849235	-117.178398070653	-114.18314975716518	-110.7741104844324	-95.71644189773754	-92.82259383421143	-87.89808288944305	-87.32647679760494	-84.42331100341784	-87.34040933094614	-80.30262822555007	-80.3017720046821	-68.87737493529283	-97.46375548724568	-104.80446149758865	-114.70015885390839	-104.07904058546356	-93.28247840073121	-85.51348015076678	-93.49672615418444	-78.92070275212917	-87.08597283931228	-55.93764074905011	-56.951915607896204	-33.32528579312506	-32.89197661859173	-29.882714683192702	-29.066171718871175	-25.15708434756332	-29.31412446082725	-29.684106838970322	-1.569377040499159	-1.2628322131219534	-3.218406239875117	-2.317163154608796	2.1070844113946325	-3.2817411154538654	-4.527875207573242	-9.884026323229753	-9.657548221270261	-5.010957300369501	-7.6908169881899475	-8.729599881735135	-16.268239307886216	-16.33939663951314	-15.657413521268882	-21.01879055966671	-20.862685916250328	-22.793831561961163	-21.98116898830382	-22.587824923106194	-16.084262896069138	-21.529716603357592	-26.040147086634985	-27.64415577766827	-32.854375059997494	-32.67319579073309	-34.899518740780735	-40.91491781510632	-37.00899762685788	-49.75351297521789	-57.42633299583739	-70.04090983258678	-71.91940413528101	-75.07607643923043
pos_140	-132.37039041430012	-132.92555497961106	-145.0022916149636	-160.57283056442805	-165.34844021785563	-163.25321018212216	-144.76729108103362	-109.14212117815673	-110.44627656434774	-118.36200804933421	-110.56861166432584	-88.68994388494278	-88.17745023653363	-114.18922875853639	-117.97554439335728	-123.9355829332821	-123.84558616579957	-123.53051742277783	-125.45093400347277	-123.03855264017137	-122.53909486465744	-121.6559590097345	-122.00468138625949	-126.98422628551248	-127.09095057413558	-127.33720889870881	-126.64616350448372	-130.76712073601072	-130.14586417607936	-134.2192849116	-133.57018627266334	-131.87580442651625	-132.15834499613396	-131.5855925327526	-134.79317097408872	-134.62002828467166	-137.56556513333862	-137.5748266724845	-134.57457837060582	-143.627204649434	-144.07350634234	-141.99138350422868	-142.29036257745344	-142.97709516632796	-142.31054315643402	-141.34415810656824	-142.16653387607917	-144.45762778953164	-146.24854411109573	-141.73325341048883	-144.96109185747594	-132.88342331501104	-129.98957525148495	-131.6959917936286	-131.12438570179052	-126.14019524582467	-127.53626358477052	-121.99333253857891	-121.99247631771095	-110.19807950618502	-137.69033721381896	-145.03104322416195	-154.9267405804817	-142.47611250059603	-131.67955031586368	-122.51687653730133	-130.500122540719	-120.71997902893185	-128.88524911611495	-97.73691702585279	-98.7511918846989	-73.54559203617006	-71.43228279274766	-68.42302085734863	-71.6844180105941	-67.77533063928625	-71.93237075255018	-72.30235313069325	-51.38144347825592	-53.77386869604782	-53.03047267763187	-52.12922959236556	-42.07601189494552	-47.46483742179402	-37.67891138230485	11.064338351173472	13.989786498302063	21.33534746437193	18.655487776551485	17.616704883006292	10.078065456855214	10.00690812522829	10.688891243472547	5.327514205074721	5.483618848491103	3.5524732027802663	4.36513577643761	3.7584798416352356	10.262041868672291	4.816588161383844	-14.536508960805612	-40.63043631341198	-49.18706932772983	-49.005890058465425	-51.23221300851307	-57.31564227137795	-52.29042575588095	-51.87058619959207	-56.0636138974625	-69.46509196904866	-72.94139901247364	-72.3255059998142
pos_141	-132.47795123304942	-133.03311579836037	-145.10985264080065	-160.68039159026512	-165.34843272359484	-163.2532026878614	-144.87484392690467	-109.24967412757167	-110.55382951376268	-118.36200821732007	-110.5686118323117	-88.68994405292864	-88.17745040451949	-114.18922892652223	-117.97554456134316	-123.93558310126797	-123.84558633378543	-123.5305175907637	-125.45093417145864	-123.03855280815723	-122.5390950326433	-121.65595917772036	-122.00468155424535	-126.98422645349834	-127.09095074212144	-127.33720906669467	-126.64616387955735	-130.76712111108432	-130.14586455115298	-134.2192852866736	-133.57018664773693	-131.87580480158985	-132.15834537120756	-131.5855929078262	-134.79317134916232	-134.62002865974526	-137.56556550841222	-137.57482704755813	-134.57457874567942	-143.6272050245076	-144.0735067174136	-141.99138387930228	-142.29036295252703	-142.97709554140155	-142.31054353150762	-141.34415848164184	-142.16653425115277	-144.45762816460527	-146.2485446932571	-141.7332539926502	-144.9610924396373	-132.8834238971724	-129.9895758336463	-131.80354474304352	-131.23193865120544	-126.24775585748624	-127.64382419643209	-122.10089315024047	-122.10003692937251	-110.30563991075883	-137.79789761839277	-145.13860362873575	-155.0343009850555	-142.58367290516986	-131.7871107204375	-122.62443694187515	-130.6076829452928	-120.82753943350565	-128.99280952068875	-97.8444774304266	-98.8587522892727	-73.65315244074387	-71.53984319732147	-68.53058126192245	-71.79197841516792	-67.88289104386006	-72.03993115712399	-72.40991353526707	-51.48900388282973	-53.881429100621624	-53.13803308220568	-52.236789996939365	-42.06357230199468	-47.45239782884318	-37.666471789354006	11.076777944124313	14.002226091252904	21.347787057322773	18.667927369502333	17.62914447595714	10.090505049806055	10.01934771817913	10.701330836423388	5.339953798025562	5.496058441441944	3.5649127957311073	4.377575369388451	3.7709194345860766	10.274481461623132	4.829027754334685	-14.524069367854764	-40.617996720461136	-49.17462973477899	-48.993450465514584	-51.21977341556223	-57.30320267842711	-52.277986162930105	-51.85814660664123	-56.05117451159941	-69.45265258318557	-72.92895962661053	-72.3130666139511
pos_142	-129.63582616503834	-130.19099073034928	-143.46669842547954	-158.73620634301412	-164.68502565117717	-162.659760003536	-143.88314489514195	-108.56778871907105	-109.87194410526206	-117.8405577243014	-110.04716133929304	-88.16849355990998	-87.65599991150083	-113.96880842999474	-117.75512344355242	-123.71516094803852	-123.62516418055598	-123.31009543753424	-125.23051201822918	-122.81813065492777	-122.31867287941384	-121.4355370244909	-121.78425940101592	-126.76380430026887	-126.8705281747165	-127.11678649928972	-126.3847120523624	-130.5056692838894	-129.88441272395806	-133.95783345947865	-133.30873482054199	-131.6143529743949	-131.89689354401264	-131.32414108063128	-134.5317195219674	-134.35857683255034	-135.48397619523897	-135.49323773438488	-134.3131269184845	-143.36575485401463	-143.81205654692064	-141.7299337088093	-142.02891278203407	-142.7156453709086	-142.04909336101466	-141.0827083111489	-141.9050840806598	-144.1961779941123	-145.98661615006952	-141.47132586363813	-144.6991643106252	-132.62149576816034	-129.72764770463425	-128.1208640759358	-127.54925798409772	-122.99609271577998	-124.39216105472583	-118.85002336169134	-118.84916714082338	-107.05478503252745	-134.54704211889816	-141.88774812924112	-151.78344548556086	-139.3328174056752	-128.53625522094285	-119.37358185655602	-127.35682785997366	-117.47080431803039	-125.63607440521349	-94.48774231495133	-95.20098717730627	-69.69435733228627	-67.28001809237271	-64.27075615697369	-64.83318326505007	-60.924095893742205	-65.08113600700614	-65.45111838514921	-49.92814965140108	-52.62160486568414	-51.87820884726819	-50.97696576200188	-44.093748094106715	-49.48257362095522	-40.70561760109564	7.7366011004527735	10.662049247581368	17.60070018700394	20.318780589521705	19.279997695976526	11.74135826982544	11.670200938198516	12.352184056442773	6.990807018044947	7.146911661461328	5.215766015750493	6.028428589407834	5.421772654605462	11.925334681642518	6.479880974354064	-12.873216147835386	-41.185083501060774	-49.92171656343754	-49.74053729417314	-51.96686024422078	-58.00586483660287	-52.98064832110586	-52.56080876481698	-56.75383832647713	-70.15531639806329	-73.63162344148826	-71.81676040448984
